id,date,num_of_events,value
13715,2010-12-12,3,211.08
14684,2010-12-12,1,168.36
15998,2010-12-12,1,863.39
17937,2010-12-12,1,1393.56
14505,2010-12-12,1,1050.35
18037,2010-12-12,1,31.3
15361,2010-12-13,1,418.92
14290,2010-12-13,1,777.56
14796,2010-12-13,2,293.26
15881,2010-12-13,2,0
13069,2010-12-13,2,311.62
14741,2010-12-13,1,310.8
16927,2010-12-13,1,218.1
15555,2010-12-13,2,165.94
17990,2010-12-13,1,168
17338,2010-12-13,1,767.6
16726,2010-12-13,1,129.57
17611,2010-12-13,1,244.19
17524,2010-12-13,1,145
12476,2010-12-13,3,-12.45
15808,2010-12-13,2,1218.2
13089,2010-12-13,2,1339.54
17375,2010-12-13,1,109.71
15867,2010-12-13,1,201.4
12748,2010-12-13,2,2.85
,2010-12-14,13,15929.88
13050,2010-12-14,2,292.42
14176,2010-12-14,1,-2.9
13599,2010-12-14,2,-11.14
14032,2010-12-14,1,-2.95
13948,2010-12-14,1,102
13329,2010-12-14,1,-13.2
16499,2010-12-14,3,118.9
17519,2010-12-14,1,-4.95
17894,2010-12-14,1,167.86
16570,2010-12-14,1,-36.65
14907,2010-12-14,3,341.37
18141,2010-12-14,1,-35.4
17526,2010-12-14,2,-3.2
12434,2010-12-14,1,-27.75
16955,2010-12-14,1,-25
14901,2010-12-14,1,134.65
14961,2010-12-14,2,1182.7
15039,2010-12-14,1,706.25
16083,2010-12-14,1,337.98
15181,2010-12-14,1,-4.25
15514,2010-12-14,1,306.52
14871,2010-12-14,1,140.4
17685,2010-12-14,1,10.5
16458,2010-12-14,1,193.9
17841,2010-12-14,1,647.99
17969,2010-12-13,1,125.2
15384,2010-12-15,1,303.57
15456,2010-12-15,1,243.22
16985,2010-12-16,1,933.32
14414,2010-12-16,1,217.2
14849,2010-12-16,2,211.05
17888,2010-12-17,1,29.43
12481,2010-12-20,1,631.96
12483,2011-01-04,2,507.56
17675,2011-01-05,1,969.36
18179,2011-01-07,1,335.8
18109,2011-01-12,1,214.18
17581,2011-01-14,1,448.95
15171,2011-01-19,1,-255
15093,2010-12-02,1,623.73
16883,2010-12-03,1,128.03
14723,2010-12-03,2,250.94
16422,2010-12-05,1,1668.2
14404,2010-12-05,1,133.48
14293,2010-12-06,1,364.92
14748,2010-12-06,2,470.42
16210,2010-12-06,1,2263.8
17259,2010-12-06,1,381.64
12913,2010-12-06,1,417.62
12567,2010-12-07,1,415.46
14733,2010-12-07,1,1830.02
14135,2010-12-07,1,319
16221,2010-12-07,1,166.74
16904,2010-12-07,2,338.7
13173,2010-12-07,1,165.94
12748,2010-12-07,1,306.84
15081,2010-12-07,1,111.15
13599,2010-12-08,2,352.84
14032,2010-12-08,1,303.86
15973,2010-12-08,1,307.82
15311,2010-12-08,2,224.71
13523,2010-12-08,1,566.95
13077,2010-12-08,1,313.72
15347,2010-12-08,1,201.6
12683,2010-12-09,2,1063.08
12494,2010-12-09,1,57.6
15899,2010-12-06,1,56.25
14739,2010-12-07,1,713.88
13078,2010-12-08,1,514.39
13531,2010-12-08,1,305.45
16252,2010-12-08,1,-295.09
17411,2010-12-09,1,-30
17198,2010-12-09,1,249.65
15288,2010-12-09,1,165.65
16350,2010-12-09,1,-16
14898,2010-12-09,1,-27.6
14217,2010-12-09,1,-16.95
13327,2010-12-09,2,745
14696,2010-12-09,1,-1.25
12471,2010-12-10,2,2360.41
17675,2010-12-10,1,402
13418,2010-12-10,1,369.1
16499,2010-12-10,1,218.1
17790,2010-12-10,2,128.85
14082,2010-12-10,1,182.25
16062,2010-12-10,1,247.56
13798,2010-12-10,3,3335.7
14800,2010-12-12,1,664.01
15503,2010-12-12,1,147.09
14159,2010-12-12,1,193.22
17211,2010-12-12,1,324.22
17372,2010-12-12,1,172.71
17819,2010-12-12,1,388.65
14413,2010-12-12,1,122.7
17618,2010-12-12,1,320.28
,2010-12-12,1,23.3
17790,2010-12-13,2,154.8
14498,2010-12-13,1,166.22
17799,2010-12-13,1,223.48
17303,2010-12-13,1,250.04
14639,2010-12-13,1,676.54
15311,2010-12-13,2,264.79
17890,2010-12-13,1,476.96
14733,2010-12-13,1,1695.12
17576,2010-12-13,1,177.35
13448,2010-12-13,1,-15.8
16161,2010-12-14,2,169.8
16558,2010-12-14,1,-21.95
16422,2010-12-14,2,-14.4
16202,2010-12-14,1,365.27
16442,2010-12-14,1,151.66
17677,2010-12-14,1,-8.5
13078,2010-12-14,2,-7.9
16810,2010-12-14,1,-33.9
15713,2010-12-14,1,-9.95
17722,2010-12-14,1,-30
14744,2010-12-08,1,225
18193,2010-12-08,1,-20.85
16520,2010-12-09,1,325.76
13767,2010-12-10,1,186.6
17218,2010-12-12,1,214.24
18004,2010-12-12,1,169.47
12540,2010-12-13,1,881.01
13008,2010-12-14,1,-51
18044,2010-12-14,1,74.25
15983,2010-12-14,1,324.72
16812,2010-12-14,1,479.35
12370,2010-12-14,1,1590.82
18144,2010-12-14,1,337.6
17158,2010-12-14,1,413.79
14680,2010-12-14,2,1154.32
14415,2010-12-14,2,862.28
16899,2010-12-14,1,170.55
16531,2010-12-14,1,92.82
17404,2010-12-14,2,0
17372,2010-12-14,1,198.07
15311,2010-12-14,1,152.4
16553,2010-12-14,2,1609.44
16919,2010-12-14,1,341.66
17739,2010-12-14,1,360.06
12829,2010-12-14,1,85.75
14051,2010-12-14,1,476.7
13767,2010-12-14,1,267
15392,2010-12-14,1,338.98
17912,2010-12-14,1,125.56
16145,2010-12-15,1,302.78
16422,2010-12-15,1,-48.26
15078,2010-12-15,1,-10.75
16817,2010-12-15,1,123.1
14150,2010-12-15,1,306.18
13496,2010-12-15,1,501.01
16255,2010-12-09,1,374.25
17442,2010-12-09,1,-17
14419,2010-12-10,1,124.1
15547,2010-12-12,1,767.37
14180,2010-12-13,1,339.4
13225,2010-12-13,1,1206.72
12747,2010-12-13,1,347.71
15854,2010-12-13,1,230.1
14565,2010-12-13,1,1167.41
14625,2010-12-13,1,585.53
13211,2010-12-13,1,110.7
14206,2010-12-14,1,-19.9
15468,2010-12-14,1,-1.25
17975,2010-12-14,1,307.39
16722,2010-12-14,1,-1.45
16503,2010-12-14,1,488.09
13238,2010-12-14,1,91.15
18168,2010-12-15,2,178.69
15373,2010-12-15,1,202.8
16954,2010-12-15,1,346.8
13491,2010-12-15,1,97.5
17454,2010-12-15,1,165.85
17346,2010-12-15,1,101.23
14060,2010-12-15,1,253.2
17230,2010-12-15,1,1761.26
16782,2010-12-15,1,206.29
15512,2010-12-15,1,101.2
17525,2010-12-15,1,422.7
13458,2010-12-15,1,1185.86
14426,2010-12-15,1,-11.2
15061,2010-12-15,1,2605.88
13092,2010-12-15,1,185.45
14527,2010-12-15,2,242.38
13426,2010-12-15,1,336.98
17894,2010-12-15,1,105.88
17033,2010-12-15,1,307.8
13221,2010-12-15,1,498.16
14201,2010-12-15,1,67.24
17858,2010-12-15,1,1305.6
17692,2010-12-15,1,343.26
15822,2010-12-15,1,440.2
13418,2010-12-15,2,587.28
16134,2010-12-15,1,283.53
17551,2010-12-15,1,306.84
18050,2010-12-15,1,74.4
12647,2010-12-15,1,-52.9
16161,2010-12-15,1,209.65
15535,2010-12-15,1,-12.75
12666,2010-12-15,1,-227.44
15641,2010-12-15,1,308.37
15062,2010-12-15,1,209.08
17980,2010-12-15,1,295.2
17752,2010-12-15,1,80.64
15615,2010-12-15,3,1081.19
12577,2010-12-15,1,195.89
17044,2010-12-15,1,-35.1
13829,2010-12-15,1,-102
16725,2010-12-15,2,205.05
18230,2010-12-15,1,-74.25
17633,2010-12-15,1,-67.5
17912,2010-12-15,2,43.3
15194,2010-12-15,1,-46.4
13266,2010-12-15,1,-45
17820,2010-12-15,1,-16.95
15664,2010-12-15,1,-27.8
13089,2010-12-16,2,627.75
13408,2010-12-16,3,774.98
17496,2010-12-16,1,271.05
16607,2010-12-16,1,404.82
16638,2010-12-15,1,20.4
14898,2010-12-15,1,-47.6
15246,2010-12-16,1,186
16996,2010-12-16,2,-8.85
13756,2010-12-16,1,163.8
15482,2010-12-16,2,723.64
13021,2010-12-16,1,157.35
14841,2010-12-16,1,395.16
12621,2010-12-16,1,-11.55
16670,2010-12-16,1,403.61
14825,2010-12-16,1,212.33
16705,2010-12-16,2,1131.72
16013,2010-12-16,2,1695
16470,2010-12-16,2,211.39
16746,2010-12-16,1,311.64
14878,2010-12-16,1,322.01
17146,2010-12-16,1,298.25
15574,2010-12-16,2,214.5
15394,2010-12-16,1,587.66
14621,2010-12-16,1,305.7
17377,2010-12-16,1,-175
15379,2010-12-16,1,1491.46
14606,2010-12-16,2,102.38
15311,2010-12-16,1,228.5
17288,2010-12-16,1,133.56
14709,2010-12-16,1,314.1
16210,2010-12-16,1,1722.9
16233,2010-12-16,1,-21.9
13050,2010-12-16,1,301.44
15620,2010-12-16,1,424.49
15789,2010-12-16,1,351.3
15224,2010-12-16,1,310.48
17068,2010-12-16,1,131.3
17580,2010-12-16,1,46.85
14777,2010-12-16,1,-14.5
14639,2010-12-16,1,-10.95
13209,2010-12-16,1,-14
16503,2010-12-16,1,-10.5
14373,2010-12-16,1,76.55
16770,2010-12-16,2,106.2
14092,2010-12-16,1,250.65
15532,2010-12-16,1,356.35
13767,2010-12-16,1,348.8
17691,2010-12-16,1,147.9
14180,2010-12-16,2,355.1
13496,2010-12-16,1,-35.4
14334,2010-12-16,1,320.15
17412,2010-12-16,1,250.46
16945,2010-12-16,1,279.85
14344,2010-12-16,1,15
13874,2010-12-16,1,540.45
17848,2010-12-16,1,97.3
12967,2010-12-16,1,292.5
13004,2010-12-17,1,357.01
12370,2010-12-17,1,277.2
16013,2010-12-17,2,-1275
12748,2010-12-17,2,146.97
17790,2010-12-17,1,115.9
,2010-12-17,12,25371.77
17404,2010-12-17,1,2646.3
12471,2010-12-17,2,1513.95
17315,2010-12-17,2,59.02
12647,2010-12-17,1,224.8
12621,2010-12-17,1,919.04
12726,2010-12-17,1,170.28
12720,2010-12-17,2,165.74
16353,2010-12-17,1,102
14243,2010-12-17,1,258.7
16931,2010-12-17,1,212.61
15204,2010-12-17,1,316.58
17007,2010-12-17,2,207.12
14016,2010-12-17,1,753.74
12691,2010-12-17,1,180
16607,2010-12-17,2,-45
16558,2010-12-17,1,311.15
14031,2010-12-17,1,668.88
17865,2010-12-17,1,323.38
15157,2010-12-17,1,-30.24
15570,2010-12-17,1,196.75
15157,2010-12-16,1,1085.46
17655,2010-12-16,1,-67.2
17377,2010-12-17,1,196.78
14032,2010-12-19,1,315.56
17913,2010-12-19,1,218.05
16684,2010-12-19,1,2062.44
15044,2010-12-19,2,651.15
14472,2010-12-19,1,279.88
17358,2010-12-19,1,246.7
15581,2010-12-19,2,44.42
18245,2010-12-19,1,365.73
,2010-12-19,5,117.52
17218,2010-12-19,1,99.5
16153,2010-12-20,1,215.01
12377,2010-12-20,1,1001.52
16684,2010-12-20,1,311.7
17069,2010-12-20,1,306.15
14646,2010-12-20,1,70.96
13050,2010-12-20,2,258.2
15279,2010-12-20,1,290.51
15312,2010-12-20,2,285.99
16422,2010-12-20,1,339.72
18092,2010-12-20,1,756.12
14113,2010-12-20,2,408.25
16705,2010-12-20,1,-1.95
13267,2010-12-20,1,-47.7
17204,2010-12-20,1,-67.7
14107,2010-12-20,1,-14.75
16713,2010-12-20,2,331.21
14911,2010-12-20,2,-760.31
17924,2010-12-20,1,-8.5
13027,2010-12-20,1,1440
16143,2010-12-20,1,455.6
14298,2010-12-20,2,1716.4
13319,2010-12-20,2,791.8
17621,2010-12-20,1,239.4
17090,2010-12-20,1,61.2
14299,2010-12-20,1,-240.85
17951,2010-12-20,1,-17.7
13329,2010-12-20,1,-35.4
16353,2010-12-20,1,102
16145,2010-12-20,1,-11.6
12681,2010-12-20,1,1084.59
15527,2010-12-20,1,221.4
18097,2010-12-20,1,182.52
17230,2010-12-20,6,836.51
15311,2010-12-20,2,113.87
15867,2010-12-20,1,242.92
15460,2010-12-20,1,216.76
13564,2010-12-20,1,658.38
17340,2010-12-20,1,1689.12
16134,2010-12-20,1,-14.4
17213,2010-12-21,1,302.95
15034,2010-12-21,1,842.9
12971,2010-12-21,2,78.6
14135,2010-12-21,2,142.8
17961,2010-12-21,2,442.2
,2010-12-21,30,31347.48
16029,2010-12-21,1,479.4
13148,2010-12-21,1,-42.05
18223,2010-12-21,1,-19.9
13319,2010-12-21,1,-21.95
17990,2010-12-21,1,148
14643,2010-12-21,1,-25.2
16996,2010-12-21,2,127.54
17306,2010-12-21,1,324
14911,2010-12-21,1,762.3
13029,2010-12-21,1,382.5
17211,2010-12-21,1,182.19
16270,2010-12-21,1,1141.24
13487,2010-12-21,1,193.15
14646,2010-12-21,1,8520.92
17007,2010-12-21,1,-12.5
12980,2010-12-16,1,889.32
13199,2010-12-16,1,243.12
12782,2010-12-17,1,463.5
12709,2010-12-17,1,792.99
14146,2010-12-17,1,1241.43
12668,2010-12-19,1,469.87
14911,2010-12-19,1,411.1
17085,2010-12-20,1,287.45
14051,2010-12-20,1,728.04
15602,2010-12-21,1,-5.75
12423,2010-12-21,1,237.93
13953,2010-12-22,1,500
14092,2010-12-22,1,351.08
,2010-12-22,3,1313.45
14944,2010-12-22,1,-39.6
14606,2010-12-22,1,108.63
16477,2010-12-22,1,318.75
17894,2010-12-22,1,135.34
14532,2010-12-22,1,222.6
12383,2010-12-22,1,600.72
18092,2010-12-22,1,610.8
17905,2010-12-22,1,192.4
15562,2010-12-23,1,134.55
15587,2010-12-23,1,344.88
12427,2010-12-23,1,-56.95
12748,2010-12-23,3,39.6
14032,2010-12-23,1,-6.2
14560,2010-12-23,1,-9.95
13817,2010-12-23,1,128.7
13854,2010-12-23,1,-29.7
,2010-12-23,12,6412.14
17581,2010-12-23,1,-17.7
13777,2010-12-23,1,121.62
12980,2010-12-23,1,-69.75
15311,2010-12-23,1,256.61
14911,2010-12-23,1,289.85
13313,2011-01-04,1,307.3
,2011-01-04,15,3900.62
16656,2011-01-04,1,310.28
13094,2011-01-04,1,76.32
17315,2011-01-04,1,190.56
14606,2011-01-04,2,307.88
13319,2011-01-04,1,510.89
14462,2011-01-04,1,109.3
17841,2011-01-04,1,516.97
17188,2011-01-04,1,388.72
15039,2011-01-04,2,818.46
13397,2011-01-04,1,299.92
15164,2011-01-04,1,173.39
16814,2011-01-04,1,644.13
16725,2011-01-04,1,112.3
14221,2011-01-04,1,312.95
14553,2011-01-04,1,201.94
13253,2011-01-04,1,476.48
13126,2011-01-05,1,323.87
15498,2011-01-05,1,243.4
15235,2011-01-05,1,112.65
,2011-01-05,14,-29716.63
13694,2011-01-05,1,1179.6
15002,2011-01-05,1,261.5
12921,2011-01-05,1,481.7
12395,2011-01-05,1,-2.95
15841,2011-01-05,1,331.6
12683,2011-01-05,1,-10.95
16719,2011-01-05,1,152.45
14911,2011-01-05,1,-232.67
13715,2011-01-05,1,445.22
14527,2011-01-05,2,206.78
15661,2011-01-05,1,116
17511,2011-01-05,2,3824.54
15984,2011-01-05,1,107.89
13199,2011-01-05,1,199.44
14739,2011-01-05,1,229.56
15266,2011-01-05,1,119.3
14653,2011-01-05,1,344.81
15358,2011-01-05,1,653.86
12682,2011-01-05,1,835.11
17593,2010-12-22,1,662.9
14085,2010-12-23,1,390.95
12585,2010-12-23,1,1262.85
16112,2011-01-05,1,72
13082,2011-01-05,1,379.44
15034,2011-01-05,1,583.45
15298,2011-01-05,1,305.74
13097,2011-01-06,1,771.29
15271,2011-01-06,1,253.1
12415,2011-01-06,1,7011.38
12503,2011-01-06,1,-1126
17368,2011-01-06,1,563.15
14258,2011-01-06,1,3120.22
12386,2011-01-06,1,143
17634,2011-01-06,1,785.65
14299,2011-01-06,1,621.9
12471,2011-01-06,1,-6.6
12841,2011-01-06,1,224.11
15379,2011-01-06,1,660.15
18283,2011-01-06,1,108.45
12735,2011-01-06,1,319.77
13764,2011-01-06,1,499.89
13576,2011-01-06,1,623.68
13093,2011-01-06,1,1374.46
13408,2011-01-06,1,304.2
13656,2011-01-06,1,162.7
14505,2011-01-06,1,317.06
15061,2011-01-06,1,-21.6
13094,2011-01-06,1,76.32
15101,2011-01-06,1,-7.5
16705,2011-01-06,1,-0.72
14961,2011-01-06,1,-16.65
14426,2011-01-06,2,-13.05
16306,2011-01-06,1,175.15
13115,2011-01-06,1,-7.95
13047,2011-01-06,1,-2.95
17428,2011-01-06,1,-33.9
17696,2011-01-06,1,-4.95
14702,2011-01-06,1,237.65
14031,2011-01-06,1,969.24
14047,2011-01-07,2,0
16150,2011-01-07,1,-60.05
16013,2011-01-07,2,1435.1
12947,2011-01-07,1,301.66
13798,2011-01-07,1,495
16839,2011-01-07,1,427.47
16019,2011-01-07,1,504.25
12530,2011-01-07,1,387.4
16551,2011-01-07,1,311.07
15194,2011-01-07,1,331.55
16889,2011-01-07,1,523.05
16473,2011-01-07,1,149.41
12829,2011-01-07,1,207.25
13750,2011-01-07,1,325.44
16191,2011-01-07,2,847.62
12501,2011-01-07,1,2169.39
16779,2011-01-07,1,434.95
17707,2011-01-07,1,83.7
15601,2011-01-07,1,688.45
13233,2011-01-07,1,304.24
14889,2011-01-07,1,135.9
12480,2011-01-07,1,816.25
13599,2011-01-06,1,369.14
13680,2011-01-07,1,-1520.11
15485,2011-01-07,1,328.54
17243,2011-01-09,1,268.8
16923,2011-01-09,1,365.2
15465,2011-01-09,1,390.3
13668,2011-01-09,2,194.56
17796,2011-01-09,1,282.25
17114,2011-01-09,1,142.24
13758,2011-01-09,1,422.4
16326,2011-01-09,1,267.2
17555,2011-01-09,1,195.45
12651,2011-01-09,1,114
13102,2011-01-09,1,301.28
16735,2011-01-09,1,660.36
14606,2011-01-09,2,217.98
17800,2011-01-09,1,136.05
14702,2011-01-09,1,221.7
17757,2011-01-09,1,145.5
18260,2011-01-09,1,557.07
17218,2011-01-09,1,169.35
15107,2011-01-09,1,78.2
14395,2011-01-09,1,380.68
18032,2011-01-09,1,73.5
13451,2011-01-09,1,401.49
12766,2011-01-09,1,686.48
12539,2011-01-10,1,1715.85
12500,2011-01-10,1,344.94
18171,2011-01-10,1,240.45
16279,2011-01-10,1,-12.9
13004,2011-01-10,1,326.78
15100,2011-01-10,1,175.2
17811,2011-01-10,1,185.97
16850,2011-01-10,1,332.41
14321,2011-01-10,1,326.82
17849,2011-01-10,1,217.75
13672,2011-01-10,1,-62.13
14229,2011-01-10,1,456.97
16497,2011-01-10,1,279.3
17406,2011-01-10,3,1232.82
15061,2011-01-10,2,1373.99
17739,2011-01-10,1,322.53
15281,2011-01-10,1,780.42
15311,2011-01-10,1,434.04
13473,2011-01-11,1,241.26
,2011-01-11,11,8386.81
16670,2011-01-11,1,369
17450,2011-01-11,3,18620.2
12393,2011-01-11,1,462.5
15640,2011-01-11,1,602.44
14135,2011-01-11,1,511.46
17742,2011-01-11,1,302.57
14217,2011-01-11,1,69.7
12601,2011-01-11,1,144.26
17629,2011-01-11,1,-30
15194,2011-01-11,1,-16.4
13408,2011-01-11,1,-40.8
13576,2011-01-11,1,-10.65
16145,2011-01-11,1,-1.7
13534,2011-01-11,1,-4.25
14794,2011-01-09,1,179.1
12643,2011-01-11,1,871.2
16034,2011-01-11,1,153.6
13078,2011-01-11,1,355.8
18095,2011-01-11,1,374.75
16042,2011-01-11,1,24.95
12728,2011-01-11,1,252.54
13784,2011-01-11,1,113.64
14733,2011-01-11,2,1481.09
16791,2011-01-11,1,255.38
13458,2011-01-11,1,-11.6
17194,2010-12-14,1,252.62
13295,2010-12-15,1,201.2
12971,2010-12-15,1,-3.5
12494,2010-12-16,3,-8.85
18055,2010-12-16,1,750.64
16316,2010-12-16,1,308.22
15601,2010-12-16,1,468.07
17857,2010-12-16,1,5.5
17659,2010-12-16,1,112.15
14643,2010-12-16,1,357.94
18260,2010-12-16,1,230.7
18075,2010-12-16,1,-10.55
17243,2010-12-19,1,259.55
16686,2010-12-19,2,360.03
14119,2010-12-20,1,-19.9
15581,2010-12-21,1,9.2
14737,2010-12-21,1,434
12748,2010-12-21,1,69.29
13922,2010-12-23,1,172.25
17069,2010-12-23,1,-13.5
13680,2011-01-04,1,871.48
12782,2011-01-05,1,-57.6
15311,2011-01-05,1,1145.33
12471,2011-01-05,1,-92.5
16771,2011-01-05,1,296.66
15464,2011-01-05,1,1048.85
14618,2011-01-06,1,211.8
15823,2011-01-06,1,-855.76
16424,2011-01-06,1,-51
16422,2011-01-06,1,406.77
14828,2011-01-07,1,582
12583,2011-01-07,1,730.16
15139,2011-01-07,1,122.1
12484,2011-01-07,1,1138.67
15769,2011-01-07,1,2970
14672,2011-01-07,1,285.28
13069,2011-01-09,1,340.94
16833,2011-01-09,1,309.48
12415,2011-01-10,1,81.6
12524,2011-01-10,1,337.39
17381,2011-01-10,1,212
13144,2011-01-11,1,110.95
16875,2011-01-11,1,-41.85
15370,2011-01-11,1,184.2
15649,2011-01-07,1,306
15107,2011-01-11,2,0
15518,2011-01-11,4,374.11
15749,2011-01-11,2,22998.4
13672,2011-01-11,1,62.13
13862,2011-01-11,1,425.1
13162,2011-01-11,1,-43.3
12944,2010-12-20,1,286.95
16203,2011-01-11,1,-3.75
,2011-01-12,7,7527.09
12665,2011-01-12,1,-1.25
12523,2011-01-12,1,102.95
15197,2011-01-12,1,-419.4
16779,2011-01-12,1,314
16359,2011-01-12,1,92.4
17965,2011-01-12,1,438.67
17095,2011-01-12,1,-9.95
12712,2011-01-12,1,250.65
12980,2011-01-12,1,721.92
15061,2011-01-12,2,-38.34
13113,2011-01-12,2,620.36
16554,2011-01-12,2,-5.1
12359,2011-01-12,1,547.5
15939,2011-01-12,1,747.06
13093,2011-01-12,2,-49.05
18226,2011-01-12,1,-4.25
14185,2011-01-12,1,197.65
12383,2011-01-12,1,651.16
12868,2011-01-12,1,287.46
14167,2011-01-12,1,148.35
17389,2011-01-12,1,105.54
15291,2011-01-12,1,408.29
16525,2011-01-12,1,307.05
17364,2011-01-12,1,436.23
13284,2011-01-13,1,201.19
13089,2011-01-13,1,704.59
,2011-01-13,4,5453.33
17068,2011-01-13,1,104
17368,2011-01-13,1,130.85
15290,2011-01-13,1,289.5
15835,2011-01-13,1,301.11
18190,2011-01-13,1,171.46
17848,2011-01-13,1,72.26
14114,2011-01-13,1,195.13
17019,2011-01-13,1,271.09
14085,2011-01-13,1,222.97
16315,2011-01-13,1,226.37
15510,2011-01-13,1,250
16503,2011-01-13,1,353.7
13614,2011-01-13,1,205.75
14229,2011-01-13,1,-4.95
16814,2011-01-13,1,342.15
13473,2011-01-13,1,-5.1
18092,2011-01-13,1,259.2
17744,2011-01-13,1,328.92
13199,2011-01-13,1,76.32
18085,2011-01-13,1,386.05
16775,2011-01-13,1,174.15
13385,2011-01-14,1,534.57
12474,2011-01-14,2,249.4
15626,2011-01-14,1,281.88
15615,2011-01-14,1,643.6
18229,2011-01-14,1,359.9
15213,2011-01-14,1,313.2
13854,2011-01-14,1,345.85
12877,2011-01-14,1,100.2
13090,2011-01-14,1,302.76
14175,2011-01-14,1,322.58
18106,2011-01-14,1,430.7
14646,2011-01-14,1,10389.06
17685,2011-01-14,1,361.5
15033,2011-01-14,1,570.07
15311,2011-01-14,1,416.54
17402,2011-01-14,1,111.9
16638,2011-01-14,1,142.82
14156,2011-01-14,1,16774.72
14299,2011-01-14,1,-98.55
15854,2011-01-14,1,214.2
15290,2011-01-14,1,45
16359,2011-01-14,1,-11.8
13455,2011-01-14,1,-42.04
16235,2011-01-14,1,-8.9
13107,2011-01-14,1,-7.55
13862,2011-01-14,1,-9.6
17961,2011-01-14,1,3.35
13599,2011-01-14,1,-2.1
16746,2011-01-16,1,391.1
16401,2011-01-16,1,487.9
16206,2011-01-16,1,161.3
16593,2011-01-16,1,69.6
12748,2011-01-16,1,8.52
13064,2011-01-16,1,203.3
16059,2011-01-16,1,145
16843,2011-01-16,1,759.06
15673,2011-01-16,1,969.95
12626,2011-01-17,1,1096
14976,2011-01-17,1,155.95
12388,2011-01-17,1,431.3
13527,2011-01-17,1,110.45
13155,2011-01-17,1,189.5
14176,2011-01-17,1,121.2
15316,2011-01-17,1,165
18223,2011-01-17,1,635.8
17988,2011-01-17,1,64.99
12820,2011-01-17,1,170.46
17744,2011-01-17,1,-31.32
14525,2011-01-17,1,264.65
17288,2011-01-17,1,103.56
14898,2011-01-17,1,157.2
13769,2011-01-17,1,304.02
14238,2011-01-17,1,146.85
13983,2011-01-17,2,330.58
13929,2011-01-17,1,412.85
13199,2011-01-17,1,152.64
13089,2011-01-17,1,1207.13
,2011-01-17,5,12735.67
13859,2011-01-17,1,201.16
18212,2011-01-17,1,248.42
16033,2011-01-17,1,262.96
13883,2011-01-17,1,-30.6
18233,2011-01-18,1,440
12356,2011-01-18,1,2271.62
12346,2011-01-18,2,0
14911,2011-01-18,1,465.58
16948,2011-01-18,1,69.6
15395,2011-01-18,1,107.45
16814,2011-01-18,1,193.09
18109,2011-01-18,1,129.51
15023,2011-01-18,1,577.3
12510,2011-01-18,1,681.05
13693,2011-01-18,2,-32
18041,2011-01-18,1,145.23
18190,2011-01-18,1,-9.95
15291,2011-01-18,2,308.25
14415,2011-01-18,1,235.6
13263,2011-01-18,1,141.66
17576,2011-01-18,3,118.32
12451,2011-01-19,1,2919.51
,2011-01-19,5,4287.79
15298,2011-01-19,1,169.74
17419,2011-01-19,1,330.2
17708,2011-01-19,1,110.6
16904,2011-01-19,1,192.26
12681,2011-01-19,1,752.75
14646,2011-01-19,1,7722.04
15311,2011-01-19,2,563.46
17097,2011-01-19,1,112.92
12383,2011-01-19,1,-11.25
17841,2011-01-19,1,202.93
14307,2011-01-19,1,487.45
15831,2011-01-19,2,255.94
17611,2011-01-19,1,321.4
14916,2011-01-19,1,295.05
14606,2011-01-19,1,116.06
14031,2011-01-19,1,456.27
17231,2011-01-19,1,166.68
14572,2011-01-19,2,320.68
13502,2011-01-20,1,114.6
14784,2011-01-20,1,114.68
12637,2011-01-20,1,1516.68
17811,2011-01-20,1,337.7
17418,2011-01-20,1,167.39
12540,2011-01-20,1,-65.7
14779,2011-01-20,1,262.55
16321,2011-01-20,1,87.75
15529,2011-01-20,1,249.43
17862,2011-01-20,1,330.9
17315,2011-01-20,2,319.31
14911,2011-01-20,1,2756.84
16892,2011-01-20,1,-15.95
15379,2011-01-20,1,530.48
12747,2011-01-20,1,303.04
15422,2011-01-20,2,97.7
14062,2011-01-20,1,1652.27
13008,2011-01-20,1,229.47
14085,2011-01-20,1,330.48
12422,2011-01-19,1,238.5
17744,2011-01-21,1,301.96
13854,2011-01-21,1,-34
17890,2011-01-21,1,125.13
12626,2011-01-21,1,-62.25
13102,2011-01-21,2,-40.3
16618,2011-01-21,1,728.16
14779,2011-01-21,1,85.6
12829,2011-01-21,1,-39.95
14088,2011-01-21,1,7544.91
14175,2011-01-21,2,-59.6
14692,2011-01-21,1,259.6
15311,2011-01-21,1,387.87
12724,2011-01-11,1,154.9
17389,2011-01-14,1,131.4
16422,2011-01-18,1,707.88
15262,2011-01-20,1,178.95
17504,2011-01-21,1,441.15
14092,2011-01-21,1,318.5
18239,2011-01-21,1,424.32
17799,2011-01-21,1,614.38
15281,2011-01-21,1,-38.5
15658,2011-01-21,1,-22.7
17677,2011-01-21,1,-2.1
18260,2011-01-21,1,-18.25
13769,2011-01-21,1,-3.8
17889,2011-01-21,1,101.85
17048,2011-01-21,1,-7.5
17243,2011-01-23,1,161.8
15465,2011-01-23,1,394.05
17769,2011-01-23,1,376.31
14450,2011-01-23,1,161.03
16085,2011-01-23,1,181.35
13659,2011-01-23,1,1045.4
16931,2011-01-23,1,215.16
15167,2011-01-23,1,163
15443,2011-01-23,1,437.71
17611,2011-01-23,1,497.48
17673,2011-01-23,1,402.42
16983,2011-01-23,1,195.26
